,openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,trades,takerBaseAssetVolume,takerQuoteAssetVolume,ignored
280401,1662060000000,1560.79000000,1562.68000000,1558.45000000,1560.84000000,1714.20800000,1662060299999,2675596.10368000,3008,497.17990000,775982.04938600,0
280402,1662060300000,1560.85000000,1560.93000000,1556.83000000,1558.26000000,2814.89470000,1662060599999,4389887.48742100,3156,643.41310000,1003376.95278300,0
280403,1662060600000,1558.26000000,1559.36000000,1557.27000000,1558.14000000,1354.88330000,1662060899999,2111296.29338400,2254,485.36460000,756406.92253600,0
280404,1662060900000,1558.13000000,1561.19000000,1558.00000000,1559.51000000,981.66730000,1662061199999,1530603.05628400,2191,512.37890000,799026.78594700,0
280405,1662061200000,1559.51000000,1561.38000000,1558.30000000,1561.08000000,814.71970000,1662061499999,1270930.35395500,1904,374.72730000,584492.03288200,0
280406,1662061500000,1561.07000000,1561.50000000,1558.02000000,1559.47000000,723.41550000,1662061799999,1128648.18691100,1887,438.17310000,683620.93007400,0
280407,1662061800000,1559.47000000,1563.41000000,1559.46000000,1561.25000000,884.07010000,1662062099999,1380346.17563700,2293,470.69140000,734756.58727700,0
280408,1662062100000,1561.25000000,1565.00000000,1560.93000000,1564.64000000,1466.86540000,1662062399999,2292832.98439100,2293,437.89030000,684406.26363400,0
280409,1662062400000,1564.65000000,1568.62000000,1561.70000000,1568.03000000,2074.94640000,1662062699999,3248129.34181200,3073,952.68870000,1491753.29058500,0
280410,1662062700000,1568.04000000,1580.00000000,1566.69000000,1579.09000000,5802.24920000,1662062999999,9135696.12114700,9229,3453.22800000,5437258.29946100,0
280411,1662063000000,1579.09000000,1579.87000000,1570.84000000,1572.82000000,4152.52300000,1662063299999,6537728.36199000,5444,2097.57740000,3302935.39140600,0
280412,1662063300000,1572.83000000,1576.97000000,1572.82000000,1573.87000000,1764.49960000,1662063599999,2779310.62143200,3056,909.63450000,1432857.84650800,0
280413,1662063600000,1573.87000000,1581.50000000,1573.00000000,1576.69000000,2696.98560000,1662063899999,4258079.69333600,4511,1850.47470000,2921446.14620800,0
280414,1662063900000,1576.62000000,1580.34000000,1576.21000000,1576.30000000,2005.55430000,1662064199999,3166162.79458300,3041,1406.67930000,2221015.48443400,0
280415,1662064200000,1576.29000000,1578.29000000,1574.76000000,1576.25000000,1169.75740000,1662064499999,1843973.03277700,2319,576.33490000,908647.08264000,0
280416,1662064500000,1576.25000000,1577.61000000,1574.73000000,1575.23000000,830.48340000,1662064799999,1309028.28292500,2065,428.30820000,675095.76162700,0
280417,1662064800000,1575.22000000,1575.32000000,1573.08000000,1574.16000000,1281.09270000,1662065099999,2016912.66179100,2442,615.33070000,968763.96438100,0
280418,1662065100000,1574.17000000,1576.99000000,1572.86000000,1575.68000000,1101.95950000,1662065399999,1735985.27693900,2404,506.77980000,798354.02631300,0
280419,1662065400000,1575.69000000,1585.19000000,1574.47000000,1582.53000000,3245.19170000,1662065699999,5132326.94720800,5719,2159.34540000,3415305.00121800,0
280420,1662065700000,1582.54000000,1583.42000000,1579.58000000,1580.33000000,1818.67610000,1662065999999,2876133.85126900,3275,748.36700000,1183537.73597900,0
280421,1662066000000,1580.33000000,1585.11000000,1578.00000000,1579.49000000,1646.31500000,1662066299999,2603813.08428700,2995,726.60090000,1149387.42427400,0
280422,1662066300000,1579.49000000,1583.35000000,1579.48000000,1580.68000000,1463.86920000,1662066599999,2315779.27070400,2553,898.82630000,1421847.74747100,0
280423,1662066600000,1580.69000000,1586.24000000,1580.05000000,1586.24000000,2066.48050000,1662066899999,3270673.17369500,3202,1035.54940000,1639462.69852700,0
280424,1662066900000,1586.24000000,1595.00000000,1583.30000000,1586.50000000,7342.89100000,1662067199999,11677921.53792400,11618,3959.36080000,6297235.12085200,0
280425,1662067200000,1586.51000000,1589.00000000,1584.31000000,1584.96000000,2335.15040000,1662067499999,3704383.77556000,4185,569.81970000,903962.31830700,0
280426,1662067500000,1584.96000000,1585.27000000,1581.55000000,1582.24000000,1383.44520000,1662067799999,2190153.30684500,3020,526.11360000,832889.70411500,0
280427,1662067800000,1582.24000000,1587.27000000,1581.72000000,1585.50000000,2436.17180000,1662068099999,3863089.73157300,3022,972.02760000,1541465.02690300,0
280428,1662068100000,1585.51000000,1585.86000000,1579.61000000,1579.62000000,2286.85030000,1662068399999,3623429.28001400,3078,422.69350000,669763.61735400,0
280429,1662068400000,1579.63000000,1582.69000000,1579.16000000,1579.53000000,1357.01330000,1662068699999,2144597.73283000,2260,587.80510000,928988.93660300,0
280430,1662068700000,1579.54000000,1584.00000000,1579.34000000,1583.54000000,627.65600000,1662068999999,992774.86040100,1712,405.17960000,641054.65979700,0
280431,1662069000000,1583.54000000,1583.63000000,1579.25000000,1579.63000000,701.74690000,1662069299999,1110001.12153800,1698,263.10480000,416159.18395800,0
280432,1662069300000,1579.63000000,1584.13000000,1576.61000000,1581.51000000,1492.01140000,1662069599999,2357956.23785100,2863,681.38120000,1076728.79712600,0
280433,1662069600000,1581.50000000,1592.29000000,1581.50000000,1589.70000000,2186.32890000,1662069899999,3473316.13572100,3955,1260.81770000,2002952.87173300,0
280434,1662069900000,1589.70000000,1594.29000000,1589.08000000,1592.50000000,1833.70330000,1662070199999,2918221.30219300,3766,945.47850000,1504658.67763100,0
280435,1662070200000,1592.50000000,1599.00000000,1588.27000000,1596.24000000,4778.54180000,1662070499999,7616361.19998000,7716,2666.82610000,4252312.81982300,0
280436,1662070500000,1596.24000000,1596.58000000,1590.00000000,1590.00000000,1674.55640000,1662070799999,2668303.96379600,3798,839.17440000,1337303.22407500,0
280437,1662070800000,1590.00000000,1591.68000000,1587.06000000,1587.10000000,1471.55340000,1662071099999,2338679.83162800,3322,638.26680000,1014519.84113400,0
280438,1662071100000,1587.10000000,1589.49000000,1586.40000000,1587.17000000,1451.01860000,1662071399999,2304316.18423200,2956,713.26360000,1132663.94734200,0
280439,1662071400000,1587.16000000,1589.48000000,1585.70000000,1586.24000000,2127.02150000,1662071699999,3376033.53265800,3029,1180.11550000,1873057.28303900,0
280440,1662071700000,1586.25000000,1587.37000000,1584.11000000,1584.34000000,1608.23520000,1662071999999,2550186.89009300,3512,692.93980000,1098889.30941700,0
280441,1662072000000,1584.34000000,1586.57000000,1583.07000000,1584.56000000,2135.22080000,1662072299999,3384124.58721600,3379,789.35340000,1251153.12427700,0
280442,1662072300000,1584.57000000,1587.82000000,1584.04000000,1587.00000000,2027.36360000,1662072599999,3216284.82646700,2430,781.40110000,1239192.93945700,0
280443,1662072600000,1587.01000000,1588.86000000,1586.16000000,1587.07000000,2811.15510000,1662072899999,4461820.67734900,1925,598.19660000,949565.17242500,0
280444,1662072900000,1587.07000000,1588.00000000,1585.39000000,1586.53000000,743.97430000,1662073199999,1180621.40922200,1413,374.12950000,593688.04683500,0
280445,1662073200000,1586.54000000,1588.00000000,1581.49000000,1584.81000000,2372.76950000,1662073499999,3757886.02274300,3789,1160.00920000,1837165.44588600,0
280446,1662073500000,1584.81000000,1588.31000000,1583.27000000,1587.50000000,1297.69500000,1662073799999,2058290.78487300,2963,847.59810000,1344395.92383500,0
280447,1662073800000,1587.49000000,1587.50000000,1585.24000000,1586.14000000,880.53030000,1662074099999,1396610.18321600,1741,501.55660000,795479.93022800,0
280448,1662074100000,1586.13000000,1587.87000000,1584.01000000,1585.74000000,927.48990000,1662074399999,1470933.29173800,2031,407.37340000,645906.32136700,0
280449,1662074400000,1585.75000000,1588.00000000,1585.30000000,1585.57000000,1106.44730000,1662074699999,1755734.02170200,2205,448.85980000,712185.22412600,0
280450,1662074700000,1585.57000000,1591.53000000,1585.44000000,1585.74000000,1945.23260000,1662074999999,3090213.25239100,2456,1009.04900000,1602935.96567900,0
280451,1662075000000,1585.74000000,1588.49000000,1582.41000000,1586.85000000,1761.43610000,1662075299999,2792218.59001500,2963,1012.62850000,1605287.79885200,0
280452,1662075300000,1586.86000000,1589.90000000,1586.03000000,1587.54000000,1879.23720000,1662075599999,2983780.73270400,2696,925.70920000,1469710.19937700,0
280453,1662075600000,1587.54000000,1588.19000000,1585.87000000,1588.18000000,706.78700000,1662075899999,1121701.19640100,1667,438.30790000,695625.45121800,0
280454,1662075900000,1588.17000000,1588.36000000,1583.26000000,1585.55000000,1111.38580000,1662076199999,1762483.76146900,1924,491.01620000,778570.21303500,0
280455,1662076200000,1585.55000000,1587.93000000,1584.97000000,1587.70000000,915.39300000,1662076499999,1452106.28739000,1673,544.73200000,863995.20138300,0
280456,1662076500000,1587.70000000,1587.71000000,1584.69000000,1586.16000000,796.00430000,1662076799999,1262167.77307300,1365,416.50870000,660348.38522100,0
280457,1662076800000,1586.17000000,1586.28000000,1580.68000000,1582.88000000,2664.71270000,1662077099999,4219212.31710500,3569,1012.12790000,1602151.58346300,0
280458,1662077100000,1582.87000000,1582.99000000,1578.00000000,1581.68000000,2812.20550000,1662077399999,4445259.07591700,4333,1203.04880000,1901614.04172200,0
280459,1662077400000,1581.68000000,1583.00000000,1579.09000000,1582.49000000,1968.89230000,1662077699999,3113093.97797800,4165,1289.59480000,2039082.92776400,0
280460,1662077700000,1582.50000000,1582.50000000,1578.53000000,1578.53000000,1603.94550000,1662077999999,2534160.38862800,2842,624.99990000,987407.97292400,0
280461,1662078000000,1578.54000000,1579.76000000,1573.01000000,1579.10000000,3594.65150000,1662078299999,5667703.48162400,4871,1798.25260000,2835963.80248600,0
280462,1662078300000,1579.10000000,1581.78000000,1578.68000000,1579.49000000,955.96630000,1662078599999,1510141.67476300,2446,483.52960000,763751.47881300,0
280463,1662078600000,1579.49000000,1579.86000000,1576.02000000,1577.02000000,1254.56580000,1662078899999,1979211.66704300,2169,599.90880000,946408.15617300,0
280464,1662078900000,1577.01000000,1579.12000000,1576.88000000,1576.88000000,867.04780000,1662079199999,1368293.31151900,2428,556.93990000,878906.52485200,0
280465,1662079200000,1576.89000000,1579.14000000,1576.79000000,1578.05000000,664.21870000,1662079499999,1048061.19816000,1876,374.29530000,590582.00458600,0
280466,1662079500000,1578.06000000,1581.00000000,1577.17000000,1578.33000000,1211.81930000,1662079799999,1913575.41925500,2221,749.32970000,1183382.41090700,0
280467,1662079800000,1578.33000000,1580.65000000,1577.54000000,1579.94000000,905.62590000,1662080099999,1429845.94795000,1385,480.28610000,758223.05475900,0
280468,1662080100000,1579.94000000,1584.06000000,1579.15000000,1581.88000000,1363.56810000,1662080399999,2157325.00067600,2218,551.46620000,872329.77537900,0
280469,1662080400000,1581.87000000,1583.29000000,1580.00000000,1581.36000000,1015.08010000,1662080699999,1605769.20048500,1827,508.01020000,803561.87800800,0
280470,1662080700000,1581.36000000,1581.50000000,1575.01000000,1577.13000000,1190.01760000,1662080999999,1877163.77208400,2167,538.39690000,849064.89309700,0
280471,1662081000000,1577.12000000,1577.97000000,1571.64000000,1574.78000000,1811.76050000,1662081299999,2852215.25131800,2632,558.59320000,879153.55999200,0
280472,1662081300000,1574.78000000,1577.21000000,1573.00000000,1575.16000000,1143.80040000,1662081599999,1802021.44312900,2244,513.33430000,808607.40100600,0
280473,1662081600000,1575.17000000,1577.94000000,1575.16000000,1576.83000000,1139.00790000,1662081899999,1796133.37219100,2198,515.70050000,813161.97439400,0
280474,1662081900000,1576.83000000,1582.32000000,1575.27000000,1580.21000000,1793.09610000,1662082199999,2830171.40366500,2647,1255.05210000,1980852.01855300,0
280475,1662082200000,1580.21000000,1581.14000000,1576.88000000,1577.99000000,829.87550000,1662082499999,1310302.00837500,1806,396.82500000,626642.26773600,0
280476,1662082500000,1577.99000000,1579.86000000,1577.52000000,1579.00000000,878.48790000,1662082799999,1387022.75115500,1728,328.31570000,518323.42393600,0
280477,1662082800000,1579.00000000,1579.76000000,1577.19000000,1577.19000000,1093.23590000,1662083099999,1725728.59283700,1873,443.96540000,700911.24710400,0
280478,1662083100000,1577.20000000,1578.48000000,1575.58000000,1575.97000000,1515.77420000,1662083399999,2390283.89596700,1910,353.20360000,556824.53419200,0
280479,1662083400000,1575.97000000,1578.35000000,1575.97000000,1578.33000000,808.92930000,1662083699999,1275836.02438400,1400,402.13200000,634212.44517700,0
280480,1662083700000,1578.34000000,1580.26000000,1577.06000000,1579.71000000,880.63810000,1662083999999,1390235.12049500,1610,595.54730000,940276.13830600,0
280481,1662084000000,1579.72000000,1582.99000000,1576.78000000,1581.64000000,2551.59370000,1662084299999,4032634.92145600,2745,1655.45730000,2616037.57746400,0
280482,1662084300000,1581.64000000,1584.17000000,1580.68000000,1581.14000000,1229.64470000,1662084599999,1945868.92562300,2148,491.36460000,777567.09121600,0
280483,1662084600000,1581.14000000,1581.45000000,1572.51000000,1574.35000000,2708.82060000,1662084899999,4267639.29684200,3444,1271.85400000,2002687.71798700,0
280484,1662084900000,1574.36000000,1576.95000000,1568.88000000,1570.17000000,2490.58920000,1662085199999,3916252.21193700,3563,1103.90620000,1735948.60374500,0
280485,1662085200000,1570.16000000,1572.58000000,1567.15000000,1572.45000000,2290.85180000,1662085499999,3598693.22885400,3674,1114.53230000,1751187.33146600,0
280486,1662085500000,1572.46000000,1573.00000000,1570.11000000,1571.10000000,1549.28560000,1662085799999,2434491.63229800,2662,849.75200000,1335168.21070300,0
280487,1662085800000,1571.10000000,1575.04000000,1571.10000000,1574.79000000,1949.84150000,1662086099999,3067778.00874700,2239,1089.66480000,1714647.26755000,0
280488,1662086100000,1574.78000000,1575.03000000,1573.31000000,1574.09000000,750.14970000,1662086399999,1180986.05680000,1249,380.18680000,598497.54420800,0
280489,1662086400000,1574.08000000,1574.72000000,1572.63000000,1573.86000000,1353.09990000,1662086699999,2129153.39790300,1513,950.05070000,1494783.62628100,0
280490,1662086700000,1573.87000000,1577.86000000,1573.86000000,1577.29000000,1470.67360000,1662086999999,2317503.75332800,1950,997.87240000,1572378.80817800,0
280491,1662087000000,1577.30000000,1579.08000000,1575.80000000,1575.89000000,1222.86520000,1662087299999,1928502.58077200,1764,649.32910000,1023975.83151200,0
280492,1662087300000,1575.89000000,1578.00000000,1574.61000000,1578.00000000,869.90530000,1662087599999,1371648.91004400,1632,498.42540000,785871.53036400,0
280493,1662087600000,1578.00000000,1603.75000000,1577.81000000,1599.66000000,20919.63350000,1662087899999,33357296.64237500,18771,14683.26710000,23410323.23898300,0
280494,1662087900000,1599.67000000,1603.29000000,1595.02000000,1599.07000000,7005.11220000,1662088199999,11199263.62280200,6606,4477.23720000,7157501.74183800,0
280495,1662088200000,1599.06000000,1602.00000000,1595.10000000,1596.97000000,3762.13590000,1662088499999,6013092.22010900,4400,1548.65840000,2475369.79695700,0
280496,1662088500000,1596.98000000,1604.96000000,1595.19000000,1604.47000000,4571.04760000,1662088799999,7323623.85886300,5346,2271.08400000,3637623.37350100,0
280497,1662088800000,1604.46000000,1606.19000000,1598.50000000,1599.70000000,4225.24340000,1662089099999,6767965.39770600,4626,2157.10420000,3455013.78150400,0
280498,1662089100000,1599.69000000,1599.70000000,1590.57000000,1594.68000000,2604.34540000,1662089399999,4153859.78286100,3921,1091.18140000,1739936.10278200,0
280499,1662089400000,1594.68000000,1596.79000000,1592.41000000,1595.98000000,1160.76220000,1662089699999,1851307.06782100,2754,602.20580000,960587.10549400,0
280500,1662089700000,1595.98000000,1600.72000000,1594.11000000,1599.53000000,2570.93850000,1662089999999,4107973.93166800,3077,1353.16620000,2161860.26373100,0
280501,1662090000000,1599.54000000,1602.75000000,1598.60000000,1602.55000000,2905.88590000,1662090299999,4651965.36171800,3220,1496.80790000,2395522.69360400,0
280502,1662090300000,1602.55000000,1603.27000000,1598.00000000,1599.00000000,2307.51590000,1662090599999,3694022.37375200,2840,1263.78030000,2023672.25260000,0
280503,1662090600000,1599.01000000,1600.00000000,1597.34000000,1598.27000000,1400.31620000,1662090899999,2238387.34954300,2301,650.17420000,1039438.42505300,0
280504,1662090900000,1598.28000000,1598.28000000,1595.69000000,1595.82000000,927.36570000,1662091199999,1481019.61472300,2597,394.06280000,629358.27015200,0
280505,1662091200000,1595.82000000,1598.92000000,1595.67000000,1596.53000000,1075.78860000,1662091499999,1718322.27557000,2416,514.52820000,821834.00946500,0
280506,1662091500000,1596.53000000,1597.84000000,1593.09000000,1593.72000000,2025.29430000,1662091799999,3230537.70719300,2750,850.87780000,1357219.82702200,0
280507,1662091800000,1593.73000000,1595.03000000,1592.73000000,1594.34000000,1267.79200000,1662092099999,2021246.13261400,2231,678.41190000,1081698.91982300,0
280508,1662092100000,1594.34000000,1601.45000000,1594.34000000,1600.58000000,3403.91950000,1662092399999,5440037.91717900,3276,2181.34670000,3485404.95233600,0
280509,1662092400000,1600.57000000,1611.90000000,1600.01000000,1603.00000000,6672.54510000,1662092699999,10716609.05062600,7926,3937.33420000,6324246.76708300,0
280510,1662092700000,1602.99000000,1603.00000000,1597.68000000,1600.71000000,2799.29400000,1662092999999,4477075.37297400,3425,1709.40040000,2733377.24965700,0
280511,1662093000000,1600.71000000,1601.00000000,1597.00000000,1598.42000000,1584.98760000,1662093299999,2534332.46398500,3388,919.39310000,1470125.46487400,0
280512,1662093300000,1598.41000000,1599.35000000,1596.84000000,1596.84000000,1017.59400000,1662093599999,1626207.53589600,2758,538.46870000,860513.95973800,0
280513,1662093600000,1596.84000000,1598.34000000,1595.28000000,1596.18000000,969.61260000,1662093899999,1548357.88722900,2468,517.14570000,825832.48460100,0
280514,1662093900000,1596.18000000,1596.47000000,1593.64000000,1595.06000000,1246.94880000,1662094199999,1989100.04693800,2743,373.10270000,595193.34110600,0
280515,1662094200000,1595.05000000,1595.36000000,1591.50000000,1592.43000000,1127.36550000,1662094499999,1796169.54666400,2641,397.74640000,633656.86116900,0
280516,1662094500000,1592.43000000,1595.29000000,1592.42000000,1594.01000000,1247.12450000,1662094799999,1987782.35956400,2840,709.35280000,1130611.29738600,0
280517,1662094800000,1594.01000000,1594.60000000,1591.35000000,1591.62000000,1705.19840000,1662095099999,2716433.12412300,3091,943.39580000,1502976.32557700,0
280518,1662095100000,1591.62000000,1593.87000000,1591.40000000,1592.77000000,1120.62910000,1662095399999,1784883.49105600,2769,710.24030000,1131273.45530300,0
280519,1662095400000,1592.76000000,1593.44000000,1588.87000000,1591.88000000,1485.47100000,1662095699999,2364037.72518900,3281,551.61120000,877767.98984200,0
280520,1662095700000,1591.88000000,1591.89000000,1588.28000000,1588.41000000,1290.62540000,1662095999999,2052217.05189300,2913,373.08340000,593182.90210000,0
280521,1662096000000,1588.42000000,1590.26000000,1587.45000000,1589.05000000,1469.22940000,1662096299999,2334284.68730900,3346,692.94090000,1100963.05813700,0
280522,1662096300000,1589.05000000,1590.85000000,1587.50000000,1587.63000000,1349.79600000,1662096599999,2144402.51960900,2862,578.98850000,919873.12856800,0
280523,1662096600000,1587.63000000,1588.87000000,1586.39000000,1587.65000000,1284.06020000,1662096899999,2038778.65341000,3069,681.05310000,1081372.86821800,0
280524,1662096900000,1587.64000000,1590.00000000,1586.39000000,1588.75000000,2339.65110000,1662097199999,3716370.75665600,3545,1427.66640000,2267629.56837300,0
280525,1662097200000,1588.75000000,1593.26000000,1587.84000000,1588.37000000,1473.34210000,1662097499999,2342787.00004200,3084,790.31110000,1256603.51011800,0
280526,1662097500000,1588.37000000,1591.89000000,1587.77000000,1588.62000000,1327.17620000,1662097799999,2109317.20567600,2876,731.75280000,1163115.64070300,0
280527,1662097800000,1588.63000000,1592.64000000,1588.01000000,1591.96000000,1723.56300000,1662098099999,2742415.72493500,2775,939.80810000,1495347.79845500,0
280528,1662098100000,1591.96000000,1593.84000000,1591.40000000,1591.76000000,1230.02370000,1662098399999,1959074.99927400,2282,749.63590000,1194029.11294900,0
280529,1662098400000,1591.77000000,1592.67000000,1583.60000000,1583.93000000,7384.42770000,1662098699999,11715773.45462700,6184,2405.44400000,3816289.79257900,0
280530,1662098700000,1583.92000000,1584.39000000,1579.86000000,1582.20000000,7536.59610000,1662098999999,11922976.45740200,5861,4178.42320000,6608528.11326600,0
280531,1662099000000,1582.20000000,1584.92000000,1577.94000000,1584.64000000,2463.37000000,1662099299999,3896545.12523000,4077,1077.46970000,1704767.06574700,0
280532,1662099300000,1584.63000000,1586.79000000,1583.69000000,1585.71000000,753.03320000,1662099599999,1193809.44928100,2501,404.69080000,641554.67470500,0
280533,1662099600000,1585.72000000,1586.51000000,1584.46000000,1585.27000000,953.36860000,1662099899999,1511529.96279100,1691,626.11520000,992612.46953600,0
280534,1662099900000,1585.27000000,1585.50000000,1584.00000000,1584.98000000,680.48260000,1662100199999,1078396.45463600,1394,320.62780000,508127.95686200,0
280535,1662100200000,1584.98000000,1588.75000000,1584.37000000,1587.66000000,812.94540000,1662100499999,1290013.33713200,1890,540.59570000,857804.04559200,0
280536,1662100500000,1587.65000000,1587.92000000,1584.36000000,1586.99000000,885.88610000,1662100799999,1405003.04474800,2035,375.10060000,594940.95665100,0
280537,1662100800000,1587.00000000,1587.11000000,1584.98000000,1586.61000000,710.83770000,1662101099999,1127370.53415600,1604,379.34090000,601660.84766400,0
280538,1662101100000,1586.61000000,1590.80000000,1586.23000000,1590.54000000,734.20820000,1662101399999,1166020.13082700,1679,443.09770000,703696.05090900,0
280539,1662101400000,1590.54000000,1592.13000000,1588.01000000,1589.05000000,1055.51590000,1662101699999,1678140.01946500,1958,533.20470000,847807.99458000,0
280540,1662101700000,1589.04000000,1589.75000000,1586.79000000,1588.65000000,643.49460000,1662101999999,1021996.30389900,1602,321.78780000,511049.96393100,0
280541,1662102000000,1588.65000000,1589.11000000,1582.75000000,1583.19000000,1368.21780000,1662102299999,2170940.71884300,2486,520.48850000,825986.24539700,0
280542,1662102300000,1583.20000000,1585.00000000,1581.60000000,1584.82000000,1953.28800000,1662102599999,3093444.16702600,2778,845.18410000,1338367.17875100,0
280543,1662102600000,1584.82000000,1587.66000000,1583.64000000,1586.79000000,1307.77340000,1662102899999,2074024.00105600,2466,602.99590000,956249.60695300,0
280544,1662102900000,1586.80000000,1590.12000000,1586.57000000,1587.99000000,1454.35170000,1662103199999,2309728.60109700,2555,545.24160000,865878.32369000,0
280545,1662103200000,1588.00000000,1591.81000000,1587.99000000,1591.08000000,2093.26670000,1662103499999,3329352.97114100,3014,1309.19450000,2082223.14066000,0
280546,1662103500000,1591.07000000,1596.24000000,1591.07000000,1593.45000000,2421.82040000,1662103799999,3859705.05013700,3264,1515.90340000,2415754.39003500,0
280547,1662103800000,1593.45000000,1595.00000000,1590.29000000,1590.97000000,1246.93640000,1662104099999,1985464.83642900,2597,456.89590000,727469.22239200,0
280548,1662104100000,1590.97000000,1594.27000000,1590.53000000,1593.37000000,962.05210000,1662104399999,1531875.91404800,2136,533.90500000,850171.55343800,0
280549,1662104400000,1593.37000000,1595.00000000,1592.99000000,1593.49000000,1280.45870000,1662104699999,2040984.44912900,2844,507.51440000,808919.23166800,0
280550,1662104700000,1593.50000000,1596.74000000,1593.10000000,1596.72000000,1510.94840000,1662104999999,2409924.90598700,2362,948.08810000,1512226.01914400,0
280551,1662105000000,1596.72000000,1597.19000000,1594.50000000,1595.16000000,1892.70980000,1662105299999,3020060.61203700,2418,792.43290000,1264479.49023500,0
280552,1662105300000,1595.17000000,1595.76000000,1593.32000000,1594.29000000,708.21250000,1662105599999,1129049.68524600,1580,350.37270000,558513.19211800,0
280553,1662105600000,1594.28000000,1597.94000000,1593.55000000,1596.18000000,2118.50430000,1662105899999,3379787.41688900,2176,1447.19100000,2308896.50616400,0
280554,1662105900000,1596.18000000,1596.40000000,1591.20000000,1593.27000000,1113.35710000,1662106199999,1774030.18940400,2777,412.68470000,657570.99345300,0
280555,1662106200000,1593.26000000,1593.27000000,1589.22000000,1590.05000000,1549.71180000,1662106499999,2465232.04337500,2781,314.46180000,500168.86377300,0
280556,1662106500000,1590.06000000,1592.12000000,1588.00000000,1588.91000000,1111.55400000,1662106799999,1767287.53067300,2498,465.39090000,739887.49713400,0
280557,1662106800000,1588.91000000,1590.35000000,1586.32000000,1588.86000000,1403.80330000,1662107099999,2229376.13342000,2279,789.00190000,1252832.80894400,0
280558,1662107100000,1588.85000000,1591.39000000,1588.85000000,1590.10000000,971.05300000,1662107399999,1544101.51376100,1998,402.70770000,640338.84188300,0
280559,1662107400000,1590.10000000,1591.73000000,1587.68000000,1587.83000000,1140.87780000,1662107699999,1813902.97037700,2364,534.89000000,850491.82687300,0
280560,1662107700000,1587.83000000,1589.83000000,1586.37000000,1586.71000000,1514.68970000,1662107999999,2406236.03095900,2059,674.72910000,1071916.96626500,0
280561,1662108000000,1586.71000000,1588.00000000,1585.11000000,1587.39000000,1486.69370000,1662108299999,2359048.89510200,2222,522.99790000,829937.72336000,0
280562,1662108300000,1587.39000000,1590.27000000,1584.48000000,1589.42000000,1971.00540000,1662108599999,3129215.94493100,2550,743.75000000,1180319.04256600,0
280563,1662108600000,1589.43000000,1590.33000000,1587.52000000,1589.21000000,1076.78830000,1662108899999,1711296.33051500,2089,435.93750000,692740.81766300,0
280564,1662108900000,1589.21000000,1591.20000000,1587.64000000,1590.00000000,841.02290000,1662109199999,1336647.28435600,1920,463.06910000,735846.68733700,0
280565,1662109200000,1590.01000000,1591.67000000,1588.76000000,1589.25000000,975.66340000,1662109499999,1551605.04571300,2225,532.14240000,846222.67654000,0
280566,1662109500000,1589.26000000,1589.99000000,1586.29000000,1586.30000000,1592.71740000,1662109799999,2529787.22422300,2466,516.07570000,819761.10420700,0
280567,1662109800000,1586.29000000,1588.41000000,1586.15000000,1587.85000000,1376.03780000,1662110099999,2183702.57900000,2216,406.14090000,644580.09054100,0
280568,1662110100000,1587.86000000,1588.87000000,1587.50000000,1588.00000000,556.72720000,1662110399999,884216.72463600,1447,302.80670000,480906.71512300,0
280569,1662110400000,1588.00000000,1593.08000000,1587.30000000,1590.82000000,1623.92960000,1662110699999,2584301.00518400,2681,934.41970000,1486992.76823800,0
280570,1662110700000,1590.81000000,1597.57000000,1590.81000000,1596.09000000,2343.40830000,1662110999999,3738642.88743200,3362,1447.81260000,2309417.50154300,0
280571,1662111000000,1596.08000000,1596.43000000,1590.11000000,1590.88000000,2391.16060000,1662111299999,3808999.82087900,2445,710.24690000,1132317.85058200,0
280572,1662111300000,1590.88000000,1593.27000000,1590.68000000,1592.49000000,1261.17850000,1662111599999,2007972.32525500,2280,598.50870000,952860.95944800,0
280573,1662111600000,1592.49000000,1594.00000000,1591.80000000,1592.04000000,598.78350000,1662111899999,953603.58354600,1403,265.46140000,422755.24404300,0
280574,1662111900000,1592.03000000,1596.01000000,1591.92000000,1595.06000000,2646.26540000,1662112199999,4220282.40513800,2186,1321.97730000,2108101.24107100,0
280575,1662112200000,1595.06000000,1596.53000000,1593.00000000,1594.32000000,915.02190000,1662112499999,1458643.55137600,1898,562.06020000,895947.55127600,0
280576,1662112500000,1594.32000000,1595.75000000,1593.81000000,1593.98000000,1066.70850000,1662112799999,1701258.08751800,1931,676.72840000,1079307.61844600,0
280577,1662112800000,1593.97000000,1596.84000000,1592.73000000,1595.10000000,1185.26270000,1662113099999,1890431.37211300,2307,625.45790000,997566.19696000,0
280578,1662113100000,1595.09000000,1596.71000000,1594.53000000,1595.15000000,1012.55590000,1662113399999,1615519.77072300,1710,566.23420000,903451.29054200,0
280579,1662113400000,1595.15000000,1598.34000000,1595.14000000,1597.85000000,2970.80740000,1662113699999,4744783.50382000,4002,1861.40030000,2972849.59991800,0
280580,1662113700000,1597.85000000,1600.87000000,1596.25000000,1598.83000000,2248.77090000,1662113999999,3595767.81703600,4285,1307.19270000,2090350.77644500,0
280581,1662114000000,1598.84000000,1603.00000000,1593.43000000,1594.12000000,3715.83860000,1662114299999,5941810.65208800,5272,1447.86000000,2316020.97936700,0
280582,1662114300000,1594.12000000,1594.62000000,1589.50000000,1590.87000000,3461.63610000,1662114599999,5509444.80054400,5687,1059.82320000,1686917.40203700,0
